0.3422825336456299,0.33726000785827637,0.3322756290435791
0.3722686767578125,0.367246150970459,0.3622617721557617
0.43379878997802734,0.42877626419067383,0.42379188537597656
0.49579811096191406,0.49077558517456055,0.4857912063598633
0.5603277683258057,0.5553052425384521,0.5503208637237549
0.6268432140350342,0.6218206882476807,0.6168363094329834
0.7068324089050293,0.7018098831176758,0.6968255043029785
0.7703351974487305,0.765312671661377,0.7603282928466797
0.8324780464172363,0.8274555206298828,0.8224711418151855
0.8964815139770508,0.8914589881896973,0.886474609375
0.9612197875976562,0.9561972618103027,0.9512128829956055
1.024780511856079,1.0197579860687256,1.0147736072540283
1.1058084964752197,1.1007859706878662,1.095801591873169
1.1694447994232178,1.1644222736358643,1.159437894821167
1.234105110168457,1.2290825843811035,1.2240982055664062
1.297856330871582,1.2928338050842285,1.2878494262695312
1.3611242771148682,1.3561017513275146,1.3511173725128174
1.4256763458251953,1.4206538200378418,1.4156694412231445
1.505692720413208,1.5006701946258545,1.4956858158111572
1.5692150592803955,1.564192533493042,1.5592081546783447
1.6333932876586914,1.628370761871338,1.6233863830566406
1.6993162631988525,1.694293737411499,1.6893093585968018
1.7608444690704346,1.755821943283081,1.7508375644683838
1.825394868850708,1.8203723430633545,1.8153879642486572
1.9054088592529297,1.9003863334655762,1.895401954650879
1.9689476490020752,1.9639251232147217,1.9589407444000244
2.0345098972320557,2.029487371444702,2.024502992630005
2.096632957458496,2.0916104316711426,2.0866260528564453
2.161243438720703,2.1562209129333496,2.1512365341186523
2.224785804748535,2.2197632789611816,2.2147789001464844
2.304612636566162,2.2995901107788086,2.2946057319641113
2.369168519973755,2.3641459941864014,2.359161615371704
2.43428111076355,2.4292585849761963,2.424274206161499
2.4972944259643555,2.492271900177002,2.4872875213623047
2.5628087520599365,2.557786226272583,2.5528018474578857
2.6250717639923096,2.620049238204956,2.615064859390259
2.705483913421631,2.7004613876342773,2.69547700881958
2.768488883972168,2.7634663581848145,2.758481979370117
2.8330602645874023,2.828037738800049,2.8230533599853516
2.897054672241211,2.8920321464538574,2.88704776763916
2.961622714996338,2.9566001892089844,2.951615810394287
3.041062593460083,3.0360400676727295,3.0310556888580322
3.105070114135742,3.1000475883483887,3.0950632095336914
3.1686246395111084,3.163602113723755,3.1586177349090576
3.2335503101348877,3.228527784347534,3.223543405532837
3.2965385913848877,3.291516065597534,3.286531686782837
3.360708713531494,3.3556861877441406,3.3507018089294434
3.4408276081085205,3.435805082321167,3.4308207035064697
3.5048298835754395,3.499807357788086,3.4948229789733887
3.5709474086761475,3.565924882888794,3.5609405040740967
3.6335203647613525,3.628497838973999,3.6235134601593018
